pref,date,ML,Low_90,High_90,Low_50,High_50
岡山県,2020-10-22,1.05,0.00,2.20,0.43,1.46
岡山県,2020-10-23,1.04,0.00,2.16,0.42,1.43
岡山県,2020-10-24,1.04,0.00,2.12,0.43,1.42
岡山県,2020-10-25,1.13,0.04,2.19,0.56,1.55
岡山県,2020-10-26,1.30,0.09,2.32,0.75,1.74
岡山県,2020-10-27,1.51,0.29,2.57,0.96,1.93
岡山県,2020-10-28,1.65,0.44,2.67,1.09,2.02
岡山県,2020-10-29,1.63,0.48,2.60,1.10,1.98
岡山県,2020-10-30,1.50,0.43,2.44,0.99,1.83
岡山県,2020-10-31,1.34,0.35,2.27,0.85,1.66
岡山県,2020-11-01,1.17,0.17,2.00,0.74,1.52
岡山県,2020-11-02,1.06,0.07,1.83,0.59,1.36
岡山県,2020-11-03,1.05,0.07,1.82,0.63,1.39
岡山県,2020-11-04,1.05,0.07,1.81,0.59,1.35
岡山県,2020-11-05,1.05,0.07,1.80,0.66,1.41
岡山県,2020-11-06,1.04,0.08,1.80,0.60,1.35
岡山県,2020-11-07,1.00,0.07,1.75,0.61,1.35
岡山県,2020-11-08,0.95,0.03,1.68,0.50,1.24
岡山県,2020-11-09,0.95,0.03,1.68,0.51,1.25
岡山県,2020-11-10,0.95,0.03,1.68,0.52,1.26
岡山県,2020-11-11,1.00,0.07,1.75,0.53,1.28
岡山県,2020-11-12,1.08,0.09,1.83,0.64,1.39
岡山県,2020-11-13,1.17,0.21,1.97,0.70,1.45
岡山県,2020-11-14,1.16,0.20,1.94,0.69,1.43
岡山県,2020-11-15,1.19,0.27,2.00,0.74,1.47
岡山県,2020-11-16,1.21,0.28,2.00,0.77,1.49
岡山県,2020-11-17,1.24,0.32,2.02,0.87,1.57
岡山県,2020-11-18,1.29,0.38,2.06,0.89,1.58
岡山県,2020-11-19,1.31,0.44,2.08,0.88,1.56
岡山県,2020-11-20,1.31,0.45,2.06,0.93,1.59
岡山県,2020-11-21,1.26,0.40,1.98,0.87,1.52
岡山県,2020-11-22,1.21,0.40,1.95,0.83,1.47
岡山県,2020-11-23,1.13,0.28,1.82,0.73,1.37
岡山県,2020-11-24,1.12,0.28,1.81,0.76,1.39
岡山県,2020-11-25,1.14,0.32,1.84,0.75,1.38
岡山県,2020-11-26,1.17,0.35,1.86,0.81,1.43
岡山県,2020-11-27,1.15,0.34,1.84,0.77,1.39
岡山県,2020-11-28,1.12,0.35,1.83,0.77,1.38
岡山県,2020-11-29,1.05,0.27,1.74,0.70,1.31
岡山県,2020-11-30,1.02,0.21,1.68,0.67,1.28
岡山県,2020-12-01,0.96,0.17,1.62,0.62,1.23
岡山県,2020-12-02,0.96,0.15,1.61,0.57,1.19
岡山県,2020-12-03,0.96,0.13,1.60,0.59,1.21
岡山県,2020-12-04,0.96,0.15,1.62,0.62,1.24
岡山県,2020-12-05,0.99,0.16,1.65,0.60,1.23
岡山県,2020-12-06,0.99,0.17,1.66,0.60,1.23
岡山県,2020-12-07,1.02,0.20,1.70,0.64,1.27
岡山県,2020-12-08,1.05,0.22,1.73,0.67,1.30
岡山県,2020-12-09,1.08,0.25,1.76,0.68,1.31
岡山県,2020-12-10,1.16,0.34,1.85,0.80,1.42
岡山県,2020-12-11,1.24,0.44,1.93,0.89,1.50
岡山県,2020-12-12,1.33,0.55,2.01,0.97,1.57
岡山県,2020-12-13,1.38,0.64,2.06,1.00,1.59
岡山県,2020-12-14,1.37,0.62,2.01,1.03,1.60
岡山県,2020-12-15,1.36,0.62,1.98,1.01,1.57
岡山県,2020-12-16,1.37,0.65,1.98,1.02,1.57
岡山県,2020-12-17,1.48,0.80,2.09,1.17,1.70
岡山県,2020-12-18,1.57,0.90,2.15,1.29,1.80
岡山県,2020-12-19,1.62,0.98,2.18,1.29,1.79
岡山県,2020-12-20,1.53,0.92,2.08,1.24,1.72
岡山県,2020-12-21,1.40,0.81,1.94,1.10,1.57
岡山県,2020-12-22,1.24,0.64,1.76,0.97,1.43
岡山県,2020-12-23,1.12,0.52,1.64,0.84,1.30
岡山県,2020-12-24,1.01,0.42,1.54,0.75,1.21
岡山県,2020-12-25,1.01,0.42,1.55,0.71,1.18
岡山県,2020-12-26,1.00,0.39,1.53,0.71,1.18
岡山県,2020-12-27,0.98,0.36,1.51,0.72,1.19
岡山県,2020-12-28,0.96,0.34,1.50,0.66,1.14
岡山県,2020-12-29,0.96,0.34,1.51,0.68,1.16
岡山県,2020-12-30,0.98,0.35,1.53,0.67,1.16
岡山県,2020-12-31,0.98,0.37,1.55,0.68,1.17
岡山県,2021-01-01,1.00,0.36,1.55,0.70,1.19
岡山県,2021-01-02,1.04,0.40,1.59,0.74,1.23
岡山県,2021-01-03,1.11,0.47,1.66,0.81,1.30
岡山県,2021-01-04,1.23,0.62,1.79,0.96,1.44
岡山県,2021-01-05,1.33,0.72,1.87,1.01,1.49
岡山県,2021-01-06,1.41,0.84,1.96,1.15,1.61
岡山県,2021-01-07,1.40,0.81,1.91,1.14,1.59
岡山県,2021-01-08,1.37,0.80,1.87,1.11,1.55
岡山県,2021-01-09,1.28,0.73,1.78,1.05,1.48
岡山県,2021-01-10,1.19,0.64,1.68,0.93,1.36
岡山県,2021-01-11,1.10,0.54,1.58,0.83,1.26
岡山県,2021-01-12,1.04,0.48,1.52,0.77,1.20
岡山県,2021-01-13,0.99,0.42,1.47,0.74,1.17
岡山県,2021-01-14,0.98,0.44,1.49,0.69,1.13
岡山県,2021-01-15,0.95,0.39,1.45,0.67,1.11
岡山県,2021-01-16,0.94,0.37,1.44,0.68,1.12
岡山県,2021-01-17,0.91,0.34,1.42,0.62,1.07
岡山県,2021-01-18,0.89,0.30,1.39,0.61,1.06
岡山県,2021-01-19,0.88,0.29,1.39,0.64,1.09
岡山県,2021-01-20,0.84,0.24,1.35,0.55,1.01
岡山県,2021-01-21,0.81,0.21,1.33,0.51,0.98
岡山県,2021-01-22,0.77,0.14,1.27,0.49,0.96
岡山県,2021-01-23,0.75,0.13,1.26,0.45,0.93
岡山県,2021-01-24,0.72,0.12,1.25,0.40,0.89
岡山県,2021-01-25,0.73,0.11,1.26,0.46,0.95
岡山県,2021-01-26,0.75,0.10,1.27,0.45,0.95
岡山県,2021-01-27,0.76,0.08,1.27,0.43,0.94
岡山県,2021-01-28,0.75,0.09,1.28,0.46,0.97
岡山県,2021-01-29,0.72,0.06,1.24,0.38,0.90
岡山県,2021-01-30,0.68,0.03,1.20,0.37,0.89
岡山県,2021-01-31,0.67,0.02,1.19,0.32,0.85
岡山県,2021-02-01,0.65,0.01,1.18,0.34,0.87
岡山県,2021-02-02,0.63,0.00,1.17,0.28,0.82
岡山県,2021-02-03,0.64,0.03,1.21,0.27,0.82
岡山県,2021-02-04,0.65,0.00,1.20,0.33,0.88
岡山県,2021-02-05,0.66,0.00,1.22,0.31,0.87
岡山県,2021-02-06,0.67,0.01,1.24,0.29,0.86
岡山県,2021-02-07,0.68,0.00,1.25,0.36,0.93
岡山県,2021-02-08,0.65,0.00,1.24,0.25,0.83
岡山県,2021-02-09,0.63,0.00,1.23,0.22,0.80
岡山県,2021-02-10,0.63,0.00,1.24,0.27,0.85
岡山県,2021-02-11,0.60,0.00,1.23,0.21,0.79
岡山県,2021-02-12,0.61,0.00,1.24,0.19,0.78
岡山県,2021-02-13,0.57,0.00,1.23,0.19,0.77
岡山県,2021-02-14,0.57,0.00,1.24,0.16,0.75
岡山県,2021-02-15,0.53,0.00,1.23,0.14,0.72
岡山県,2021-02-16,0.53,0.00,1.24,0.12,0.71
岡山県,2021-02-17,0.47,0.00,1.23,0.08,0.66
岡山県,2021-02-18,0.47,0.00,1.24,0.11,0.69
岡山県,2021-02-19,0.46,0.00,1.25,0.08,0.67
岡山県,2021-02-20,0.37,0.00,1.23,0.09,0.66
岡山県,2021-02-21,0.36,0.00,1.25,0.06,0.64
岡山県,2021-02-22,0.35,0.00,1.26,0.09,0.67
岡山県,2021-02-23,0.35,0.00,1.27,0.06,0.65
岡山県,2021-02-24,0.35,0.00,1.28,0.08,0.67
岡山県,2021-02-25,0.35,0.00,1.29,0.05,0.65
岡山県,2021-02-26,0.35,0.00,1.31,0.08,0.68
岡山県,2021-02-27,0.35,0.00,1.32,0.05,0.66
岡山県,2021-02-28,0.45,0.00,1.37,0.07,0.71
岡山県,2021-03-01,0.55,0.00,1.42,0.18,0.84
岡山県,2021-03-02,0.63,0.00,1.47,0.18,0.87
岡山県,2021-03-03,0.71,0.00,1.51,0.26,0.97
岡山県,2021-03-04,0.72,0.00,1.52,0.28,0.99
岡山県,2021-03-05,0.73,0.00,1.52,0.31,1.02
岡山県,2021-03-06,0.73,0.00,1.52,0.33,1.04
岡山県,2021-03-07,0.80,0.01,1.57,0.32,1.05
岡山県,2021-03-08,0.86,0.01,1.61,0.38,1.12
岡山県,2021-03-09,0.91,0.03,1.66,0.45,1.19
岡山県,2021-03-10,0.96,0.08,1.73,0.50,1.24
岡山県,2021-03-11,0.92,0.04,1.65,0.45,1.18
岡山県,2021-03-12,0.88,0.04,1.61,0.50,1.21
岡山県,2021-03-13,0.84,0.00,1.54,0.38,1.09
岡山県,2021-03-14,0.75,0.00,1.47,0.30,0.99
岡山県,2021-03-15,0.70,0.00,1.44,0.26,0.94
岡山県,2021-03-16,0.76,0.00,1.49,0.29,0.99
岡山県,2021-03-17,0.76,0.00,1.49,0.31,1.01
岡山県,2021-03-18,0.81,0.02,1.55,0.38,1.09
岡山県,2021-03-19,0.87,0.02,1.59,0.42,1.14
岡山県,2021-03-20,0.87,0.02,1.59,0.42,1.14
岡山県,2021-03-21,0.87,0.02,1.59,0.41,1.13
岡山県,2021-03-22,0.83,0.00,1.54,0.39,1.10
岡山県,2021-03-23,0.79,0.00,1.51,0.37,1.07
岡山県,2021-03-24,0.74,0.00,1.47,0.25,0.95
岡山県,2021-03-25,0.69,0.00,1.44,0.19,0.88
岡山県,2021-03-26,0.69,0.00,1.45,0.22,0.91
岡山県,2021-03-27,0.75,0.00,1.50,0.27,0.98
岡山県,2021-03-28,0.90,0.02,1.64,0.45,1.19
岡山県,2021-03-29,1.05,0.09,1.80,0.59,1.34
岡山県,2021-03-30,1.17,0.22,1.97,0.74,1.48
岡山県,2021-03-31,1.24,0.29,2.03,0.78,1.51
岡山県,2021-04-01,1.26,0.36,2.06,0.82,1.53
岡山県,2021-04-02,1.24,0.36,2.02,0.82,1.51
岡山県,2021-04-03,1.18,0.29,1.92,0.75,1.43
岡山県,2021-04-04,1.17,0.31,1.91,0.82,1.48
岡山県,2021-04-05,1.22,0.38,1.96,0.85,1.50
岡山県,2021-04-06,1.26,0.45,2.00,0.88,1.52
岡山県,2021-04-07,1.39,0.59,2.10,1.03,1.65
岡山県,2021-04-08,1.49,0.71,2.17,1.13,1.73
岡山県,2021-04-09,1.54,0.80,2.20,1.18,1.76
岡山県,2021-04-10,1.48,0.78,2.13,1.13,1.69
岡山県,2021-04-11,1.42,0.71,2.03,1.11,1.65
岡山県,2021-04-12,1.34,0.64,1.93,1.02,1.55
岡山県,2021-04-13,1.28,0.60,1.87,0.98,1.50
岡山県,2021-04-14,1.30,0.62,1.87,1.02,1.53
岡山県,2021-04-15,1.33,0.66,1.89,1.00,1.51
岡山県,2021-04-16,1.37,0.75,1.95,1.05,1.55
岡山県,2021-04-17,1.39,0.75,1.93,1.07,1.56
岩手県,2020-01-16,3.00,0.86,6.84,1.86,4.27
岩手県,2020-01-17,3.00,0.88,6.87,1.80,4.22
岩手県,2020-01-18,3.01,0.90,6.90,1.84,4.26
岩手県,2020-01-19,3.01,0.85,6.87,1.90,4.32
岩手県,2020-01-20,3.01,0.86,6.89,1.83,4.26
岩手県,2020-01-21,3.02,0.88,6.92,1.88,4.31
岩手県,2020-01-22,3.02,0.83,6.89,1.82,4.26
岩手県,2020-01-23,3.02,0.84,6.91,1.86,4.30
岩手県,2020-01-24,3.03,0.86,6.94,1.93,4.37
岩手県,2020-01-25,3.03,0.89,6.98,1.84,4.29
岩手県,2020-01-26,3.03,0.82,6.93,1.90,4.35
岩手県,2020-01-27,3.04,0.83,6.95,1.83,4.29
岩手県,2020-01-28,3.04,0.84,6.97,1.87,4.33
岩手県,2020-01-29,3.04,0.79,6.94,1.81,4.28
岩手県,2020-01-30,3.05,0.79,6.95,1.85,4.32
岩手県,2020-01-31,3.05,0.80,6.97,1.92,4.39
岩手県,2020-02-01,3.05,0.81,6.99,1.84,4.32
岩手県,2020-02-02,3.05,0.83,7.02,1.89,4.37
岩手県,2020-02-03,3.06,0.76,6.97,1.82,4.31
岩手県,2020-02-04,3.06,0.76,6.98,1.86,4.35
岩手県,2020-02-05,3.06,0.77,7.00,1.94,4.43
岩手県,2020-02-06,3.07,0.77,7.01,1.85,4.35
岩手県,2020-02-07,3.07,0.78,7.03,1.90,4.40
岩手県,2020-02-08,3.07,0.80,7.06,1.83,4.34
岩手県,2020-02-09,3.08,0.72,7.00,1.87,4.38
岩手県,2020-02-10,3.08,0.72,7.01,1.96,4.47
岩手県,2020-02-11,3.08,0.72,7.02,1.85,4.37
岩手県,2020-02-12,3.08,0.73,7.04,1.91,4.43
岩手県,2020-02-13,3.09,0.73,7.05,1.84,4.37
岩手県,2020-02-14,3.09,0.73,7.06,1.88,4.41
岩手県,2020-02-15,3.09,0.73,7.07,1.82,4.36
岩手県,2020-02-16,3.10,0.73,7.08,1.86,4.40
岩手県,2020-02-17,3.10,0.73,7.09,1.91,4.45
岩手県,2020-02-18,3.10,0.73,7.10,1.84,4.39
岩手県,2020-02-19,3.10,0.74,7.12,1.88,4.43
岩手県,2020-02-20,3.11,0.75,7.14,1.82,4.38
岩手県,2020-02-21,3.11,0.64,7.05,1.86,4.42
岩手県,2020-02-22,3.11,0.64,7.06,1.92,4.48
岩手県,2020-02-23,3.12,0.63,7.06,1.84,4.41
岩手県,2020-02-24,3.12,0.63,7.07,1.89,4.46
岩手県,2020-02-25,3.12,0.62,7.07,1.82,4.40
岩手県,2020-02-26,3.12,0.61,7.07,1.86,4.44
岩手県,2020-02-27,3.13,0.60,7.07,1.92,4.50
岩手県,2020-02-28,3.13,0.69,7.16,1.84,4.43
岩手県,2020-02-29,3.13,0.67,7.15,1.88,4.47
岩手県,2020-03-01,3.13,0.65,7.14,1.82,4.42
岩手県,2020-03-02,3.14,0.64,7.14,1.86,4.46
岩手県,2020-03-03,3.14,0.62,7.13,1.91,4.51
岩手県,2020-03-04,3.14,0.61,7.13,1.84,4.45
岩手県,2020-03-05,3.14,0.59,7.12,1.88,4.49
岩手県,2020-03-06,3.15,0.58,7.12,1.96,4.57
岩手県,2020-03-07,3.15,0.56,7.11,1.86,4.48
岩手県,2020-03-08,3.15,0.55,7.11,1.90,4.52
岩手県,2020-03-09,3.16,0.53,7.10,1.83,4.46
岩手県,2020-03-10,3.16,0.61,7.18,1.87,4.50
岩手県,2020-03-11,3.16,0.57,7.15,1.94,4.57
岩手県,2020-03-12,3.16,0.55,7.14,1.85,4.49
岩手県,2020-03-13,3.16,0.53,7.13,1.89,4.53
岩手県,2020-03-14,3.17,0.51,7.12,1.83,4.48
岩手県,2020-03-15,3.17,0.49,7.11,1.86,4.51
岩手県,2020-03-16,3.17,0.56,7.18,1.92,4.57
岩手県,2020-03-17,3.17,0.52,7.15,1.84,4.50
岩手県,2020-03-18,3.18,0.49,7.13,1.88,4.54
岩手県,2020-03-19,3.18,0.46,7.11,1.97,4.63
岩手県,2020-03-20,3.18,0.44,7.10,1.85,4.52
岩手県,2020-03-21,3.18,0.50,7.16,1.90,4.57
岩手県,2020-03-22,3.19,0.46,7.13,1.83,4.51
岩手県,2020-03-23,3.19,0.43,7.11,1.87,4.55
岩手県,2020-03-24,3.19,0.51,7.19,1.93,4.61
岩手県,2020-03-25,3.19,0.46,7.15,1.84,4.53
岩手県,2020-03-26,3.20,0.42,7.12,1.89,4.58
岩手県,2020-03-27,3.20,0.39,7.10,1.82,4.52
岩手県,2020-03-28,3.20,0.44,7.15,1.85,4.55
岩手県,2020-03-29,3.20,0.40,7.12,1.90,4.60
岩手県,2020-03-30,3.20,0.36,7.09,1.83,4.54
岩手県,2020-03-31,3.21,0.42,7.15,1.87,4.58
岩手県,2020-04-01,3.21,0.37,7.11,1.93,4.64
岩手県,2020-04-02,3.21,0.33,7.08,1.84,4.56
岩手県,2020-04-03,3.21,0.38,7.13,1.88,4.60
岩手県,2020-04-04,3.22,0.33,7.09,1.97,4.69
岩手県,2020-04-05,3.22,0.40,7.16,1.85,4.58
岩手県,2020-04-06,3.22,0.34,7.11,1.90,4.63
岩手県,2020-04-07,3.22,0.29,7.07,1.82,4.56
岩手県,2020-04-08,3.22,0.34,7.12,1.86,4.60
岩手県,2020-04-09,3.23,0.29,7.08,1.91,4.65
岩手県,2020-04-10,3.23,0.34,7.13,1.83,4.58
岩手県,2020-04-11,3.23,0.28,7.08,1.87,4.62
岩手県,2020-04-12,3.23,0.34,7.14,1.93,4.68
岩手県,2020-04-13,3.23,0.27,7.08,1.84,4.60
岩手県,2020-04-14,3.24,0.35,7.16,1.88,4.64
岩手県,2020-04-15,3.24,0.25,7.07,1.81,4.58
岩手県,2020-04-16,3.24,0.20,7.03,1.85,4.62
岩手県,2020-04-17,3.24,0.24,7.07,1.89,4.66
岩手県,2020-04-18,3.24,0.18,7.02,1.82,4.60
岩手県,2020-04-19,3.25,0.22,7.06,1.85,4.63
岩手県,2020-04-20,3.25,0.29,7.13,1.90,4.68
岩手県,2020-04-21,3.25,0.19,7.04,1.82,4.61
岩手県,2020-04-22,3.25,0.25,7.10,1.86,4.65
岩手県,2020-04-23,3.25,0.17,7.03,1.92,4.71
岩手県,2020-04-24,3.26,0.21,7.07,1.83,4.63
岩手県,2020-04-25,3.26,0.15,7.02,1.87,4.67
岩手県,2020-04-26,3.26,0.18,7.05,1.94,4.74
岩手県,2020-04-27,3.26,0.12,7.00,1.83,4.64
岩手県,2020-04-28,3.26,0.15,7.03,1.87,4.68
岩手県,2020-04-29,3.26,0.19,7.07,1.97,4.78
岩手県,2020-04-30,3.27,0.12,7.01,1.84,4.66
岩手県,2020-05-01,3.27,0.15,7.04,1.88,4.70
岩手県,2020-05-02,3.27,0.10,7.00,1.81,4.64
岩手県,2020-05-03,3.27,0.12,7.02,1.84,4.67
岩手県,2020-05-04,3.27,0.15,7.05,1.89,4.72
岩手県,2020-05-05,3.28,0.10,7.01,1.81,4.65
岩手県,2020-05-06,3.28,0.12,7.03,1.84,4.68
岩手県,2020-05-07,3.28,0.15,7.06,1.89,4.73
岩手県,2020-05-08,3.28,0.09,7.01,1.81,4.66
岩手県,2020-05-09,3.28,0.11,7.03,1.85,4.70
岩手県,2020-05-10,3.28,0.16,7.08,1.90,4.75
岩手県,2020-05-11,3.29,0.09,7.02,1.81,4.67
岩手県,2020-05-12,3.29,0.11,7.04,1.85,4.71
岩手県,2020-05-13,3.29,0.07,7.01,1.90,4.76
岩手県,2020-05-14,3.29,0.08,7.02,1.81,4.68
岩手県,2020-05-15,3.29,0.10,7.04,1.85,4.72
岩手県,2020-05-16,3.29,0.06,7.01,1.90,4.77
岩手県,2020-05-17,3.30,0.07,7.02,1.81,4.69
岩手県,2020-05-18,3.30,0.09,7.04,1.85,4.73
岩手県,2020-05-19,3.30,0.13,7.08,1.91,4.79
岩手県,2020-05-20,3.30,0.07,7.03,1.81,4.70
岩手県,2020-05-21,3.30,0.08,7.04,1.85,4.74
岩手県,2020-05-22,3.30,0.11,7.07,1.91,4.80
岩手県,2020-05-23,3.30,0.06,7.03,1.81,4.71
岩手県,2020-05-24,3.31,0.07,7.04,1.84,4.74
岩手県,2020-05-25,3.31,0.10,7.07,1.90,4.80
岩手県,2020-05-26,3.31,0.05,7.03,1.80,4.71
岩手県,2020-05-27,3.31,0.06,7.04,1.84,4.75
岩手県,2020-05-28,3.31,0.08,7.06,1.90,4.81
岩手県,2020-05-29,3.31,0.04,7.03,1.80,4.72
岩手県,2020-05-30,3.32,0.06,7.05,1.84,4.76
岩手県,2020-05-31,3.32,0.07,7.06,1.90,4.82
岩手県,2020-06-01,3.32,0.04,7.04,1.80,4.73
岩手県,2020-06-02,3.32,0.05,7.05,1.83,4.76
岩手県,2020-06-03,3.32,0.06,7.06,1.89,4.82
岩手県,2020-06-04,3.32,0.09,7.09,1.79,4.73
岩手県,2020-06-05,3.32,0.04,7.05,1.83,4.77
岩手県,2020-06-06,3.33,0.05,7.06,1.88,4.82
岩手県,2020-06-07,3.33,0.07,7.08,1.79,4.74
岩手県,2020-06-08,3.33,0.03,7.05,1.82,4.77
岩手県,2020-06-09,3.33,0.04,7.06,1.87,4.82
岩手県,2020-06-10,3.33,0.06,7.08,1.78,4.74
岩手県,2020-06-11,3.33,0.02,7.05,1.82,4.78
岩手県,2020-06-12,3.33,0.03,7.06,1.86,4.82
岩手県,2020-06-13,3.34,0.05,7.08,1.77,4.74
岩手県,2020-06-14,3.34,0.07,7.10,1.81,4.78
岩手県,2020-06-15,3.34,0.03,7.07,1.85,4.82
岩手県,2020-06-16,3.34,0.04,7.08,1.77,4.75
岩手県,2020-06-17,3.34,0.05,7.09,1.80,4.78
岩手県,2020-06-18,3.34,0.02,7.07,1.84,4.82
岩手県,2020-06-19,3.34,0.03,7.08,1.76,4.75
岩手県,2020-06-20,3.34,0.04,7.09,1.79,4.78
岩手県,2020-06-21,3.35,0.06,7.11,1.83,4.82
岩手県,2020-06-22,3.35,0.02,7.08,1.90,4.89
岩手県,2020-06-23,3.35,0.03,7.09,1.78,4.78
岩手県,2020-06-24,3.35,0.04,7.10,1.82,4.82
岩手県,2020-06-25,3.35,0.07,7.13,1.88,4.88
岩手県,2020-06-26,3.35,0.02,7.09,1.77,4.78
岩手県,2020-06-27,3.35,0.03,7.10,1.81,4.82
岩手県,2020-06-28,3.35,0.05,7.12,1.86,4.87
岩手県,2020-06-29,3.36,0.01,7.09,1.76,4.78
岩手県,2020-06-30,3.36,0.02,7.10,1.79,4.81
岩手県,2020-07-01,3.36,0.03,7.11,1.84,4.86
岩手県,2020-07-02,3.36,0.05,7.13,1.75,4.78
岩手県,2020-07-03,3.36,0.01,7.10,1.78,4.81
岩手県,2020-07-04,3.36,0.02,7.11,1.82,4.85
岩手県,2020-07-05,3.36,0.04,7.13,1.90,4.93
岩手県,2020-07-06,3.36,0.01,7.11,1.77,4.81
岩手県,2020-07-07,3.36,0.01,7.11,1.80,4.84
岩手県,2020-07-08,3.37,0.02,7.12,1.86,4.90
岩手県,2020-07-09,3.37,0.04,7.14,1.75,4.80
岩手県,2020-07-10,3.37,0.01,7.12,1.79,4.84
岩手県,2020-07-11,3.37,0.01,7.12,1.84,4.89
岩手県,2020-07-12,3.37,0.03,7.14,1.74,4.80
岩手県,2020-07-13,3.37,0.04,7.15,1.77,4.83
岩手県,2020-07-14,3.37,0.01,7.13,1.81,4.87
岩手県,2020-07-15,3.37,0.01,7.13,1.90,4.96
岩手県,2020-07-16,3.37,0.03,7.15,1.76,4.83
岩手県,2020-07-17,3.37,0.05,7.17,1.79,4.86
岩手県,2020-07-18,3.38,0.01,7.14,1.85,4.92
岩手県,2020-07-19,3.38,0.02,7.15,1.74,4.82
岩手県,2020-07-20,3.38,0.03,7.16,1.77,4.85
岩手県,2020-07-21,3.38,0.00,7.14,1.82,4.90
岩手県,2020-07-22,3.38,0.01,7.15,1.72,4.81
岩手県,2020-07-23,3.38,0.02,7.16,1.75,4.84
岩手県,2020-07-24,3.38,0.03,7.17,1.79,4.88
岩手県,2020-07-25,3.38,0.00,7.15,1.86,4.95
岩手県,2020-07-26,3.38,0.01,7.16,1.74,4.84
岩手県,2020-07-27,3.38,0.02,7.17,1.77,4.87
岩手県,2020-07-28,3.39,0.03,7.18,1.82,4.92
岩手県,2020-07-29,3.14,0.04,6.30,1.61,4.39
岩手県,2020-07-30,2.94,0.04,5.76,1.55,4.12
岩手県,2020-07-31,2.79,0.02,5.36,1.47,3.89
岩手県,2020-08-01,2.19,0.00,4.62,0.96,3.15
岩手県,2020-08-02,2.19,0.00,4.62,0.83,3.03
岩手県,2020-08-03,2.19,0.00,4.62,0.86,3.06
岩手県,2020-08-04,2.19,0.00,4.63,0.89,3.09
岩手県,2020-08-05,2.19,0.00,4.63,0.95,3.15
岩手県,2020-08-06,2.10,0.00,4.43,0.79,2.91
岩手県,2020-08-07,2.02,0.00,4.27,0.86,2.90
岩手県,2020-08-08,1.43,0.00,3.80,0.11,1.92
岩手県,2020-08-09,1.43,0.00,3.80,0.12,1.93
岩手県,2020-08-10,1.42,0.00,3.81,0.12,1.93
岩手県,2020-08-11,1.41,0.00,3.81,0.13,1.94
岩手県,2020-08-12,1.40,0.00,3.82,0.14,1.95
岩手県,2020-08-13,1.39,0.00,3.82,0.15,1.96
岩手県,2020-08-14,1.38,0.00,3.82,0.07,1.89
岩手県,2020-08-15,1.37,0.00,3.83,0.07,1.89
岩手県,2020-08-16,1.36,0.00,3.83,0.08,1.90
岩手県,2020-08-17,1.35,0.00,3.84,0.08,1.90
岩手県,2020-08-18,1.34,0.00,3.84,0.08,1.90
